tradeID,market,type,category,price,amount,total,fee,date
14151340,BTC_DASH,Buy,exchange,0.01087037,0.16808627,0.00182715,0.002,2016-01-24 23:21:43
14152721,BTC_DASH,Sell,exchange,0.01094464,0.04344564,0.00047549,0.002,2016-01-24 23:51:21
14152760,BTC_DASH,Sell,exchange,0.01094464,0.00022648,2.47E-06,0.002,2016-01-24 23:51:31
14152983,XMR_DASH,Sell,exchange,6.66753129,0.12407798,0.82729381,0.002,2016-01-24 23:59:54
14153993,XMR_DSH,Buy,exchange,0.00280028,169.43833613,0.47447478,0.002,2016-01-25 00:23:36
14154164,BTC_DASH,Buy,exchange,0.01065336,0.04477709,0.00047702,0.002,2016-01-25 00:26:43
14154233,XMR_DSH,Buy,exchange,0.00289999,121.09160721,0.35116444,0.002,2016-01-25 00:27:36
14170957,BTC_DASH,Sell,exchange,0.01023807,0.04468754,0.00045751,0.002,2016-01-25 08:21:44
14170983,BTC_EMC2,Buy,exchange,1.8E-07,1402.32948271,0.00025241,0.002,2016-01-25 08:23:12
14170984,BTC_EMC2,Buy,exchange,1.8E-07,900.06113022,0.00016201,0.002,2016-01-25 08:23:12
14171076,BTC_EMC2,Sell,exchange,1.7E-07,2297.78583171,0.00039062,0.002,2016-01-25 08:26:55
14171089,BTC_DOGE,Buy,exchange,5.1E-07,847.11764706,0.00043203,0.002,2016-01-25 08:27:20
14171963,BTC_DOGE,Sell,exchange,5E-07,845.42341177,0.00042271,0.002,2016-01-25 08:57:07
14172082,BTC_XVC,Buy,exchange,0.00012837,3.28635975,0.00042187,0.002,2016-01-25 09:00:22
14172299,BTC_XVC,Sell,exchange,0.00012837,1.27978704,0.00016428,0.002,2016-01-25 09:08:43
14172374,BTC_XVC,Sell,exchange,0.0001337,1,0.0001337,0.002,2016-01-25 09:11:28
14172550,BTC_XVC,Buy,exchange,0.0001346,1.95645024,0.00026333,0.002,2016-01-25 09:17:24
14172972,BTC_XVC,Sell,exchange,0.00012611,2.95253734,0.00037234,0.002,2016-01-25 09:30:16
14173032,BTC_ETH,Buy,exchange,0.00526307,0.07707859,0.00040567,0.002,2016-01-25 09:32:22
14343991,BTC_ETH,Sell,exchange,0.0057,0.07692444,0.00043846,0.002,2016-01-27 00:46:06
14345934,BTC_DOGE,Buy,exchange,9E-07,486.21111111,0.00043758,0.002,2016-01-27 01:21:54
14358392,BTC_DOGE,Sell,exchange,1.1E-06,485.23868889,0.00053376,0.002,2016-01-27 04:27:15
14387546,BTC_DOGE,Buy,exchange,1.13E-06,471.42477877,0.00053271,0.002,2016-01-27 10:20:19
14387828,BTC_DOGE,Sell,exchange,1.13E-06,470.48192922,0.00053164,0.002,2016-01-27 10:25:54
14387958,BTC_DOGE,Buy,borrowed,1.14E-06,1163.55263158,0.00132645,0.0025,2016-01-27 10:28:54
14388709,BTC_DOGE,Sell,borrowed,1.15E-06,1160.64375001,0.00133474,0.0025,2016-01-27 10:42:52
14388932,BTC_ETH,Buy,borrowed,0.00589786,0.22699759,0.0013388,0.0025,2016-01-27 10:46:42
14389634,BTC_ETH,Sell,borrowed,0.00582034,0.01735294,0.000101,0.0025,2016-01-27 10:55:06
14389635,BTC_ETH,Sell,borrowed,0.00581101,0.20907716,0.00121494,0.0025,2016-01-27 10:55:06
14389652,BTC_BTS,Buy,borrowed,9.32E-06,84.12533479,0.00078404,0.0025,2016-01-27 10:55:35
14389653,BTC_BTS,Buy,borrowed,9.32E-06,52.50771243,0.00048937,0.0025,2016-01-27 10:55:35
14390119,BTC_BTS,Sell,borrowed,9.41E-06,3.36818908,3.169E-05,0.0025,2016-01-27 11:03:42
14390120,BTC_BTS,Sell,borrowed,9.41E-06,72.65568544,0.00068368,0.0025,2016-01-27 11:03:42
14390121,BTC_BTS,Sell,borrowed,9.37E-06,60.26759009,0.0005647,0.0025,2016-01-27 11:03:42
14390290,BTC_LTC,Sell,borrowed,0.00824517,0.15421035,0.00127149,0.0025,2016-01-27 11:07:09
14390414,BTC_LTC,Buy,borrowed,0.00829107,0.15259179,0.00126514,0.0025,2016-01-27 11:10:09
14390415,BTC_LTC,Buy,margin,0.00829107,0.00200509,1.662E-05,0.0025,2016-01-27 11:10:09
14390461,BTC_DOGE,Buy,borrowed,1.18E-06,1058.00847458,0.00124845,0.0025,2016-01-27 11:10:39
14390552,BTC_DOGE,Sell,borrowed,1.16E-06,1055.3634534,0.00122422,0.0025,2016-01-27 11:12:31
14392337,BTC_ETH,Buy,borrowed,0.00629999,0.18731747,0.00118009,0.0025,2016-01-27 11:30:33
14392521,BTC_ETH,Sell,borrowed,0.00625003,0.18684918,0.00116781,0.0025,2016-01-27 11:32:39
14392543,BTC_ETH,Sell,borrowed,0.0062509,0.18136523,0.00113369,0.0025,2016-01-27 11:32:55
14392571,BTC_ETH,Buy,borrowed,0.00629,0.17950159,0.00112906,0.0025,2016-01-27 11:33:28
14392572,BTC_ETH,Buy,margin,0.00629,6E-08,0,0.0025,2016-01-27 11:33:28
14392693,BTC_ETH,Buy,borrowed,0.0063,0.000285,1.79E-06,0.0025,2016-01-27 11:34:54
14392694,BTC_ETH,Buy,margin,0.0063,0.00203319,1.28E-05,0.0025,2016-01-27 11:34:55
14393011,BTC_DASH,Buy,borrowed,0.01086637,0.09250584,0.0010052,0.0025,2016-01-27 11:40:12
14393233,BTC_DASH,Sell,borrowed,0.01085651,0.09227458,0.00100177,0.0025,2016-01-27 11:41:41
14461209,BTC_ETH,Buy,borrowed,0.00625042,0.17522287,0.00109521,0.0025,2016-01-28 02:39:02
14485779,BTC_ETH,Sell,borrowed,0.006415,0.17478482,0.00112124,0.0025,2016-01-28 08:58:31
14488740,BTC_DASH,Buy,borrowed,0.01077764,0.10691117,0.00115225,0.0025,2016-01-28 09:56:55
14489381,BTC_DASH,Sell,borrowed,0.01062001,0.1066439,0.00113255,0.0025,2016-01-28 10:07:38
14759566,BTC_BTS,Buy,margin,9.02E-06,2E-07,0,0.0025,2016-02-01 01:08:39
14760524,BTC_DOGE,Buy,borrowed,6.9E-07,10454.85507247,0.00721385,0.0025,2016-02-01 01:26:33
14761364,BTC_DOGE,Sell,borrowed,6.8E-07,10428.71793479,0.00709152,0.0025,2016-02-01 01:52:48
14761367,BTC_DOGE,Sell,borrowed,6.8E-07,9642.27755281,0.00655674,0.0025,2016-02-01 01:52:57
14761374,BTC_DOGE,Buy,borrowed,6.8E-07,9594.11636029,0.00652399,0.0025,2016-02-01 01:53:46
14761375,BTC_DOGE,Buy,margin,6.8E-07,72.40953219,4.923E-05,0.0025,2016-02-01 01:53:46
14761415,BTC_ETH,Buy,borrowed,0.00620975,1.0919854,0.00678095,0.0025,2016-02-01 01:55:40
14761949,BTC_ETH,Sell,borrowed,0.0062001,1.08925544,0.00675349,0.0025,2016-02-01 02:11:43
14761955,BTC_ETH,Buy,margin,0.00621803,1E-07,0,0.0025,2016-02-01 02:12:20
14761986,BTC_ETH,Sell,borrowed,0.00620013,1.06998123,0.00663402,0.0025,2016-02-01 02:13:19
14762098,BTC_ETH,Buy,borrowed,0.00623601,1.0585128,0.00660089,0.0025,2016-02-01 02:16:16
14762099,BTC_ETH,Buy,margin,0.00623601,0.01415159,8.824E-05,0.0025,2016-02-01 02:16:16
14762150,BTC_ETH,Buy,borrowed,0.00621983,0.00251775,1.565E-05,0.0025,2016-02-01 02:16:37
14762151,BTC_ETH,Buy,borrowed,0.00621983,1.04101881,0.00647496,0.0025,2016-02-01 02:16:37
14762569,BTC_ETH,Sell,borrowed,0.00618004,1.04092773,0.00643297,0.0025,2016-02-01 02:28:09
14774173,XMR_DSH,Sell,exchange,0.00265298,0.95529722,0.00253438,0.002,2016-02-01 06:27:42
14774174,XMR_DSH,Sell,exchange,0.00265298,0.36552125,0.00096972,0.002,2016-02-01 06:27:42
14774178,XMR_DSH,Sell,exchange,0.00265298,11.6017698,0.03077926,0.002,2016-02-01 06:27:46
14774202,XMR_DSH,Buy,exchange,0.00291233,0.96870568,0.00282119,0.002,2016-02-01 06:28:08
14774211,XMR_DSH,Sell,exchange,0.00285408,0.96676565,0.00275922,0.002,2016-02-01 06:28:37
14774212,XMR_DSH,Sell,exchange,0.00265299,0.89544764,0.00237561,0.002,2016-02-01 06:28:37
14774213,XMR_DSH,Sell,exchange,0.00265299,77.51526144,0.20564721,0.002,2016-02-01 06:28:37
14774214,XMR_DSH,Sell,exchange,0.00265299,34.50367846,0.09153791,0.002,2016-02-01 06:28:37
14774279,BTC_XMR,Sell,exchange,0.00132506,0.33310897,0.00044138,0.002,2016-02-01 06:31:26
14774426,BTC_DOGE,Buy,exchange,7.7E-07,564.74358974,0.00043485,0.002,2016-02-01 06:35:25
14826617,XMR_DSH,Sell,exchange,0.0028,164.11191027,0.45951334,0.002,2016-02-02 03:27:27
14978393,BTC_DOGE,Sell,exchange,7.8E-07,563.61410257,0.00043961,0.002,2016-02-04 09:55:34
16556937,BTC_ETH,Buy,exchange,0.00859997,0.02567344,0.00022079,0.002,2016-02-18 04:12:48
16560143,BTC_ETH,Sell,exchange,0.0087,0.0256221,0.00022291,0.002,2016-02-18 04:41:10
16573250,BTC_ETH,Buy,exchange,0.00858998,0.02580174,0.00022163,0.002,2016-02-18 07:12:00
16575294,BTC_ETH,Sell,exchange,0.0087,0.02575014,0.00022402,0.002,2016-02-18 07:35:14
16711994,BTC_ETH,Buy,exchange,0.01083082,0.01,0.0001083,0.002,2016-02-19 09:38:47
16711999,BTC_ETH,Buy,exchange,0.01083082,0.01,0.0001083,0.002,2016-02-19 09:38:49
16712009,BTC_ETH,Buy,exchange,0.01083082,0.01,0.0001083,0.002,2016-02-19 09:38:52
16712010,BTC_ETH,Buy,exchange,0.01083082,0.01,0.0001083,0.002,2016-02-19 09:38:49
16713626,BTC_ETH,Sell,exchange,0.01091424,3.27E-05,3.5E-07,0.002,2016-02-19 10:05:15
16713630,BTC_ETH,Sell,exchange,0.01091424,0.0099673,0.00010878,0.002,2016-02-19 10:05:25
16720995,BTC_XMR,Sell,exchange,0.0018241,0.06,0.00010944,0.002,2016-02-19 12:09:20
16721005,BTC_XMR,Sell,exchange,0.0018341,0.06,0.00011004,0.002,2016-02-19 12:09:20
16721014,BTC_XMR,Sell,exchange,0.0018441,0.06,0.00011064,0.002,2016-02-19 12:09:20
16725571,BTC_ETH,Buy,exchange,0.01073016,0.06,0.0006438,0.002,2016-02-19 13:28:49
16725580,BTC_ETH,Buy,exchange,0.01072016,0.06,0.0006432,0.002,2016-02-19 13:28:49
16725588,BTC_ETH,Buy,exchange,0.01071016,0.06,0.0006426,0.002,2016-02-19 13:28:49
16725597,BTC_ETH,Buy,exchange,0.01070016,0.06,0.000642,0.002,2016-02-19 13:28:49
16745097,BTC_XMR,Buy,exchange,0.0017841,0.06,0.00010704,0.002,2016-02-19 17:04:05
16745098,BTC_XMR,Buy,exchange,0.0017841,0.06,0.00010704,0.002,2016-02-19 17:04:05
16752133,BTC_XMR,Buy,exchange,0.0017741,0.06,0.00010644,0.002,2016-02-19 18:12:45
16752134,BTC_XMR,Buy,exchange,0.0017741,0.06,0.00010644,0.002,2016-02-19 18:12:45
16754968,BTC_XMR,Buy,exchange,0.0017641,0.06,0.00010584,0.002,2016-02-19 18:29:54
16754969,BTC_XMR,Buy,exchange,0.0017641,0.06,0.00010584,0.002,2016-02-19 18:29:54
16756645,BTC_XMR,Buy,exchange,0.0017541,0.06,0.00010524,0.002,2016-02-19 18:45:04
16757984,BTC_ETH,Sell,exchange,0.01077016,0.06,0.0006462,0.002,2016-02-19 18:58:13
16757989,BTC_ETH,Sell,exchange,0.01078016,0.06,0.0006468,0.002,2016-02-19 18:58:13
16757996,BTC_ETH,Sell,exchange,0.01079016,0.06,0.0006474,0.002,2016-02-19 18:58:13
16758006,BTC_ETH,Sell,exchange,0.01080016,0.06,0.000648,0.002,2016-02-19 18:58:13
16773882,BTC_XMR,Sell,exchange,0.0018541,0.06,0.00011124,0.002,2016-02-19 21:47:43
16774697,BTC_XMR,Sell,exchange,0.0018641,0.06,0.00011184,0.002,2016-02-19 21:55:52
16774884,BTC_XMR,Sell,exchange,0.0018741,0.06,0.00011244,0.002,2016-02-19 21:57:16
16775524,BTC_XMR,Sell,exchange,0.0018841,0.00017089,3.2E-07,0.002,2016-02-19 22:03:36
16775525,BTC_XMR,Sell,exchange,0.0018841,0.00013255,2.4E-07,0.002,2016-02-19 22:03:32
16775526,BTC_XMR,Sell,exchange,0.0018841,6.508E-05,1.2E-07,0.002,2016-02-19 22:03:40
16775533,BTC_XMR,Sell,exchange,0.0018841,0.05963148,0.00011235,0.002,2016-02-19 22:03:36
16807430,BTC_ETH,Buy,exchange,0.01043644,0.1,0.00104364,0.002,2016-02-20 05:33:10
16807440,BTC_ETH,Buy,exchange,0.01042,0.1,0.001042,0.002,2016-02-20 05:33:14
16807445,BTC_ETH,Buy,exchange,0.01042,0.1,0.001042,0.002,2016-02-20 05:33:16
16807449,BTC_ETH,Buy,exchange,0.01041999,0.1,0.00104199,0.002,2016-02-20 05:33:18
16807452,BTC_ETH,Buy,exchange,0.01041999,0.1,0.00104199,0.002,2016-02-20 05:33:21
16807453,BTC_ETH,Buy,exchange,0.01041998,0.1,0.00104199,0.002,2016-02-20 05:33:23
16807454,BTC_XMR,Buy,exchange,0.00204358,0.1,0.00020435,0.002,2016-02-20 05:33:23
16807455,BTC_XMR,Buy,exchange,0.00203358,0.1,0.00020335,0.002,2016-02-20 05:33:23
16807465,BTC_ETH,Buy,exchange,0.01041999,0.1,0.00104199,0.002,2016-02-20 05:33:25
16807478,BTC_ETH,Buy,exchange,0.01041999,0.1,0.00104199,0.002,2016-02-20 05:33:27
16807480,BTC_ETH,Buy,exchange,0.01041999,0.1,0.00104199,0.002,2016-02-20 05:33:30
16807486,BTC_ETH,Buy,exchange,0.01041999,0.1,0.00104199,0.002,2016-02-20 05:33:32
16807787,BTC_XMR,Buy,exchange,0.00202358,0.1,0.00020235,0.002,2016-02-20 05:37:15
16807926,BTC_ETH,Sell,exchange,0.01057,0.1,0.001057,0.002,2016-02-20 05:40:36
16807956,BTC_XMR,Buy,borrowed,0.00204228,0.375,0.00076585,0.0025,2016-02-20 05:40:53
16807957,BTC_XMR,Buy,borrowed,0.00204228,5,0.0102114,0.0025,2016-02-20 05:40:54
16807962,BTC_XMR,Buy,borrowed,0.00204228,34.625,0.07071394,0.0025,2016-02-20 05:41:06
16808794,BTC_XMR,Sell,exchange,0.00208358,0.1,0.00020835,0.002,2016-02-20 05:51:01
16808995,BTC_XMR,Sell,exchange,0.00209358,0.1,0.00020935,0.002,2016-02-20 05:53:34
16809192,BTC_XMR,Sell,exchange,0.00210358,0.1,0.00021035,0.002,2016-02-20 05:55:16
16809198,BTC_XMR,Sell,exchange,0.00211358,0.1,0.00021135,0.002,2016-02-20 05:55:16
16809997,BTC_XMR,Buy,exchange,0.00201358,0.1,0.00020135,0.002,2016-02-20 06:00:16
16809999,BTC_XMR,Buy,exchange,0.00200358,0.1,0.00020035,0.002,2016-02-20 06:00:16
16810006,BTC_XMR,Buy,exchange,0.00199358,0.1,0.00019935,0.002,2016-02-20 06:00:16
16810014,BTC_XMR,Buy,exchange,0.00198358,0.1,0.00019835,0.002,2016-02-20 06:00:16
16810077,BTC_XMR,Buy,exchange,0.00197358,0.1,0.00019735,0.002,2016-02-20 06:00:35
16810341,BTC_XMR,Buy,exchange,0.00196358,0.1,0.00019635,0.002,2016-02-20 06:02:47
16810344,BTC_XMR,Buy,exchange,0.00195358,0.1,0.00019535,0.002,2016-02-20 06:02:47
16812076,BTC_ETH,Sell,exchange,0.01058,0.1,0.001058,0.002,2016-02-20 06:23:17
16812109,BTC_ETH,Sell,exchange,0.01059,0.01888572,0.00019999,0.002,2016-02-20 06:24:15
16812164,BTC_ETH,Sell,exchange,0.01059,0.08111428,0.000859,0.002,2016-02-20 06:24:47
16812167,BTC_ETH,Sell,exchange,0.0106,0.1,0.00106,0.002,2016-02-20 06:24:47
16812186,BTC_ETH,Sell,exchange,0.01061,0.1,0.001061,0.002,2016-02-20 06:24:57
16812189,BTC_ETH,Sell,exchange,0.01062,0.1,0.001062,0.002,2016-02-20 06:24:57
16812190,BTC_ETH,Sell,exchange,0.01063,0.1,0.001063,0.002,2016-02-20 06:24:57
16812192,BTC_ETH,Sell,exchange,0.01064,0.1,0.001064,0.002,2016-02-20 06:24:57
16812196,BTC_ETH,Sell,exchange,0.01065,0.1,0.001065,0.002,2016-02-20 06:24:57
16812198,BTC_ETH,Sell,exchange,0.01066,0.1,0.001066,0.002,2016-02-20 06:24:57
16813478,BTC_ETH,Buy,borrowed,0.01072215,0.1,0.00107221,0.0025,2016-02-20 07:00:29
16813479,BTC_ETH,Buy,borrowed,0.01072213,0.1,0.00107221,0.0025,2016-02-20 07:00:31
16813480,BTC_ETH,Buy,borrowed,0.01072213,0.1,0.00107221,0.0025,2016-02-20 07:00:32
16813482,BTC_ETH,Buy,borrowed,0.01072214,0.1,0.00107221,0.0025,2016-02-20 07:00:35
16813485,BTC_ETH,Buy,borrowed,0.01072214,0.1,0.00107221,0.0025,2016-02-20 07:00:37
16813486,BTC_ETH,Buy,borrowed,0.01072215,0.1,0.00107221,0.0025,2016-02-20 07:00:38
16813488,BTC_ETH,Buy,borrowed,0.01072215,0.1,0.00107221,0.0025,2016-02-20 07:00:32
16813489,BTC_ETH,Buy,borrowed,0.01072215,0.1,0.00107221,0.0025,2016-02-20 07:00:42
16813491,BTC_ETH,Buy,borrowed,0.01072215,0.1,0.00107221,0.0025,2016-02-20 07:00:45
16813493,BTC_ETH,Buy,borrowed,0.01072215,0.07442549,0.000798,0.0025,2016-02-20 07:00:47
16813494,BTC_ETH,Buy,borrowed,0.01072737,0.02557451,0.00027434,0.0025,2016-02-20 07:00:47
16813500,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:00:52
16813501,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:03
16813502,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:05
16813505,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:07
16813509,BTC_ETH,Buy,borrowed,0.01072737,0.1,0.00107273,0.0025,2016-02-20 07:01:09
16813511,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:04
16813512,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:07
16813527,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:18
16813528,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:20
16813529,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:22
16813542,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:41
16813543,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:34
16813544,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:45
16813546,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:47
16813548,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:50
16813549,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:51
16813552,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:53
16813553,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:55
16813555,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:57
16813556,BTC_ETH,Buy,borrowed,0.01072738,0.1,0.00107273,0.0025,2016-02-20 07:01:59
16814022,BTC_ETH,Buy,borrowed,0.01069973,0.00021589,2.3E-06,0.0025,2016-02-20 07:14:29
16814063,BTC_ETH,Buy,borrowed,0.01069973,0.99978411,0.01069742,0.0025,2016-02-20 07:14:54
16814068,BTC_ETH,Buy,borrowed,0.010697,0.47169856,0.00504575,0.0025,2016-02-20 07:15:07
16814073,BTC_ETH,Buy,borrowed,0.010697,0.02830144,0.00030274,0.0025,2016-02-20 07:15:15
16814074,BTC_ETH,Buy,borrowed,0.010697,0.1734235,0.00185511,0.0025,2016-02-20 07:15:15
16814206,BTC_ETH,Buy,borrowed,0.01063418,0.1,0.00106341,0.0025,2016-02-20 07:15:54
16814210,BTC_ETH,Buy,borrowed,0.01062418,0.1,0.00106241,0.0025,2016-02-20 07:15:54
16814213,BTC_ETH,Buy,borrowed,0.01061418,0.1,0.00106141,0.0025,2016-02-20 07:15:54
16814216,BTC_ETH,Buy,borrowed,0.01060418,0.1,0.00106041,0.0025,2016-02-20 07:15:54
16814611,BTC_ETH,Buy,borrowed,0.01059418,0.1,0.00105941,0.0025,2016-02-20 07:23:21
16815040,BTC_ETH,Buy,borrowed,0.01058418,0.1,0.00105841,0.0025,2016-02-20 07:29:40
16815045,BTC_ETH,Buy,borrowed,0.01057418,0.1,0.00105741,0.0025,2016-02-20 07:29:40
16815051,BTC_ETH,Buy,borrowed,0.01056418,0.1,0.00105641,0.0025,2016-02-20 07:29:40
16815061,BTC_ETH,Buy,borrowed,0.01055418,0.1,0.00105541,0.0025,2016-02-20 07:29:40
16815064,BTC_ETH,Buy,borrowed,0.01054418,0.1,0.00105441,0.0025,2016-02-20 07:29:40
16816936,BTC_ETH,Buy,borrowed,0.01043418,0.1,0.00104341,0.0025,2016-02-20 07:49:34
16817065,BTC_ETH,Buy,borrowed,0.01042418,0.1,0.00104241,0.0025,2016-02-20 07:50:23
16817070,BTC_ETH,Buy,borrowed,0.01041418,0.1,0.00104141,0.0025,2016-02-20 07:50:23
16817076,BTC_ETH,Buy,borrowed,0.01040418,0.1,0.00104041,0.0025,2016-02-20 07:50:23
16817118,BTC_ETH,Buy,borrowed,0.01039418,0.1,0.00103941,0.0025,2016-02-20 07:51:15
16818618,BTC_ETH,Buy,borrowed,0.01038418,0.1,0.00103841,0.0025,2016-02-20 08:10:42
16818962,BTC_ETH,Buy,borrowed,0.01037418,0.1,0.00103741,0.0025,2016-02-20 08:15:21
16821410,BTC_RADS,Buy,exchange,0.00093983,1.67644593,0.00157557,0.002,2016-02-20 08:59:48
16821411,BTC_RADS,Buy,exchange,0.00093984,3.27470797,0.0030777,0.002,2016-02-20 08:59:48
16821412,BTC_RADS,Buy,exchange,0.00093986,7.21175161,0.00677803,0.002,2016-02-20 08:59:48
16823932,BTC_ETH,Buy,borrowed,0.01036418,0.1,0.00103641,0.0025,2016-02-20 09:48:40
16823937,BTC_ETH,Buy,borrowed,0.01035418,0.1,0.00103541,0.0025,2016-02-20 09:48:40
16823947,BTC_ETH,Buy,borrowed,0.01034418,0.1,0.00103441,0.0025,2016-02-20 09:48:40
16828422,BTC_XMR,Sell,borrowed,0.00190041,9.81471407,0.01865198,0.0025,2016-02-20 10:52:19
16828423,BTC_XMR,Sell,borrowed,0.0019004,25.1360684,0.04776858,0.0025,2016-02-20 10:52:19
16828424,BTC_XMR,Sell,borrowed,0.0019004,0.05262051,0.0001,0.0025,2016-02-20 10:52:19
16828425,BTC_XMR,Sell,borrowed,0.00190037,4.89659702,0.00930534,0.0025,2016-02-20 10:52:19
16828554,BTC_ETH,Sell,borrowed,0.01040002,6.65673998,0.06923022,0.0025,2016-02-20 10:55:05
16829366,BTC_ETH,Buy,exchange,0.01068983,0.5,0.00534491,0.002,2016-02-20 11:03:46
16829367,BTC_ETH,Buy,exchange,0.01068984,1.67569538,0.01791291,0.002,2016-02-20 11:03:46
16829368,BTC_ETH,Buy,exchange,0.01068985,0.01875853,0.00020052,0.002,2016-02-20 11:03:46
16829369,BTC_ETH,Buy,exchange,0.01069017,3,0.03207051,0.002,2016-02-20 11:03:46
16829370,BTC_ETH,Buy,exchange,0.01069018,0.57440456,0.00614048,0.002,2016-02-20 11:03:46
16832660,BTC_ETH,Sell,exchange,0.01068982,5.78476077,0.06183805,0.002,2016-02-20 11:37:10
16834928,BTC_RADS,Sell,exchange,0.0010249,12.13857971,0.01244083,0.002,2016-02-20 12:08:49
45139374,BTC_DASH,Buy,exchange,0.01579999,0.78582012,0.01241595,0.0025,2016-08-01 07:27:54
45139897,XMR_DASH,Buy,exchange,5.47949028,0.00021,0.00115069,0.0025,2016-08-01 07:30:39
45139898,XMR_DASH,Buy,exchange,5.47949028,0.19246382,1.05460363,0.0025,2016-08-01 07:30:39
45140656,BTC_DASH,Sell,exchange,0.01561163,0.19219215,0.00300043,0.0025,2016-08-01 07:34:59
45140809,BTC_ETH,Buy,exchange,0.01835187,0.16308583,0.00299292,0.0015,2016-08-01 07:35:33
45142246,BTC_ETH,Sell,borrowed,0.01836379,2.019,0.03707649,0.0015,2016-08-01 07:41:58
45143071,BTC_ETH,Buy,borrowed,0.01838098,2.01386608,0.03701683,0.0025,2016-08-01 07:44:42
45143079,BTC_ETH,Buy,borrowed,0.01838093,1.98766958,0.03653521,0.0025,2016-08-01 07:44:47
45143080,BTC_ETH,Sell,margin,0.018379,1.08E-06,1E-08,0.0025,2016-08-01 07:44:48
45799633,BTC_ETH,Sell,borrowed,0.01405001,1.97253183,0.02771409,0.0025,2016-08-02 21:08:25
45799634,BTC_ETH,Sell,margin,0.01405001,0.16283917,0.00228789,0.0025,2016-08-02 21:08:25
45799635,BTC_DASH,Sell,margin,0.01643783,0.40351615,0.00663292,0.0025,2016-08-02 21:08:25
45799636,BTC_DASH,Sell,margin,0.01643783,1.21E-06,1E-08,0.0025,2016-08-02 21:08:25
45799637,BTC_ETH,Buy,margin,0.01409999,5E-08,0,0.0025,2016-08-02 21:08:26
46066523,BTC_DASH,Sell,margin,0.01692201,2.127E-05,3.5E-07,0.0025,2016-08-03 07:48:47
46066524,BTC_ETH,Buy,margin,0.01723079,2.105E-05,3.6E-07,0.0025,2016-08-03 07:48:48
46697400,BTC_DASH,Sell,margin,0.01657777,1.99E-05,3.2E-07,0.0025,2016-08-05 07:49:44
46697401,BTC_ETH,Buy,margin,0.01895899,1.697E-05,3.2E-07,0.0025,2016-08-05 07:49:44
47097743,BTC_DASH,Sell,margin,0.01765363,0.00016937,2.98E-06,0.0025,2016-08-07 07:49:56
47097744,BTC_ETH,Buy,margin,0.01859,0.00016079,2.98E-06,0.0025,2016-08-07 07:49:56
47495588,BTC_DASH,Sell,margin,0.01778266,1.855E-05,3.2E-07,0.0025,2016-08-09 07:50:29
47495589,BTC_ETH,Buy,margin,0.01929236,1.669E-05,3.2E-07,0.0025,2016-08-09 07:50:29
47535189,BTC_ETH,Sell,borrowed,0.02,0.04233918,0.00084678,0.0015,2016-08-09 10:48:42
48045015,BTC_DASH,Sell,margin,0.01788,1.677E-05,2.9E-07,0.0025,2016-08-11 07:50:48
48045016,BTC_ETH,Buy,margin,0.02016289,1.46E-05,2.9E-07,0.0025,2016-08-11 07:50:48
48483968,BTC_DASH,Sell,margin,0.02068561,1.015E-05,2E-07,0.0025,2016-08-13 07:50:58
48483969,BTC_ETH,Buy,margin,0.01994336,1.05E-05,2E-07,0.0025,2016-08-13 07:50:58
48801078,BTC_DASH,Sell,margin,0.02250233,1.422E-05,3.1E-07,0.0025,2016-08-15 07:51:47
48801079,BTC_ETH,Buy,margin,0.01974379,1.598E-05,3.1E-07,0.0025,2016-08-15 07:51:48
49093403,BTC_DASH,Sell,margin,0.02239864,1.205E-05,2.6E-07,0.0025,2016-08-17 07:52:13
49093404,BTC_ETH,Buy,margin,0.01915205,1.391E-05,2.6E-07,0.0025,2016-08-17 07:52:13
